# BENCHMARK EQUILIBRIA: 25-Nov-24 21
13, 4, 1, 1,  13, 37.999164, 33.851919
13, 5, 1, 1,  8, 34.727995, 33.439509
13, 6, 1, 1,  19, 28.427002, 31.898009
13, 7, 1, 1,  15, 32.650939, 39.867490
13, 8, 1, 1,  15, 41.671450, 33.035545
13, 9, 2, 2,  13, 35.603423, 37.953810
14, 0, 2, 4,  11, 71.216476, 93.613820
14, 1, 1, 1,  11, 86.573946, 109.796329
14, 2, 2, 4,  14, 80.929044, 100.742000
14, 3, 1, 1,  11, 92.423606, 95.147036
14, 4, 1, 1,  12, 72.467918, 93.169050
14, 5, 1, 1,  12, 94.957182, 94.199030
14, 6, 1, 1,  12, 80.876783, 98.098735
14, 7, 1, 1,  14, 90.267398, 105.003943
14, 8, 1, 3,  14, 96.827377, 100.714689
14, 9, 1, 1,  6, 121.601044, 96.810039
15, 0, 1, 1,  16, 182.793161, 290.634143
15, 1, 1, 2,  11, 179.215119, 302.857686
15, 2, 1, 2,  11, 174.844550, 270.766333
15, 3, 1, 2,  15, 209.938339, 276.848414
15, 4, 2, 4,  17, 176.127091, 297.135867
15, 5, 1, 1,  12, 251.894123, 424.347526
15, 6, 1, 6,  15, 820.093709, 295.633531
15, 7, 2, 8,  8, 209.744210, 287.549666
15, 8, 1, 1,  13, 336.004447, 302.249966
15, 9, 1, 1,  5, 368.835122, 300.823482
