# BENCHMARK: 10-Nov-24-10
250, 7, 1, 493,  0.297914
250, 8, 0, 419,  0.131949
250, 9, 0, 544,  0.122105
260, 0, 4, 515,  0.484946
260, 1, 2, 464,  0.364300
260, 2, 2, 527,  0.387285
260, 3, 1, 514,  0.223491
260, 4, 1, 514,  0.213022
260, 5, 0, 506,  0.161444
260, 6, 5, 486,  0.686019
260, 7, 0, 495,  0.206779
260, 8, 2, 501,  0.439239
260, 9, 0, 488,  0.189516
270, 0, 1, 499,  0.416255
270, 1, 2, 491,  0.431455
270, 2, 1, 500,  0.306896
270, 3, 1, 522,  0.262150
270, 4, 0, 527,  0.175650
270, 5, 0, 519,  0.279801
270, 6, 0, 563,  0.157343
270, 7, 2, 516,  0.295991
270, 8, 0, 537,  0.156044
270, 9, 2, 539,  0.355930
280, 0, 0, 550,  0.291250
280, 1, 0, 521,  0.309854
280, 2, 1, 586,  0.201497
280, 3, 8, 562,  0.762409
280, 4, 0, 498,  0.161446
280, 5, 1, 519,  0.194052
280, 6, 4, 542,  0.479860
280, 7, 0, 567,  0.237355
280, 8, 0, 528,  0.152303
280, 9, 2, 543,  0.529935
290, 0, 1, 546,  0.223671
290, 1, 0, 582,  0.183012
290, 2, 0, 543,  0.139287
290, 3, 1, 515,  0.243963
290, 4, 2, 580,  0.368127
290, 5, 0, 524,  0.144279
290, 6, 0, 605,  0.178696
290, 7, 1, 595,  0.266527
290, 8, 1, 578,  0.241668
290, 9, 2, 528,  0.474273
300, 0, 1, 610,  0.344840
300, 1, 0, 598,  0.246737
300, 2, 1, 574,  0.238597
300, 3, 0, 565,  0.170786
300, 4, 0, 576,  0.130729
300, 5, 0, 525,  0.130673
300, 6, 0, 571,  0.159923
300, 7, 0, 566,  0.222999
300, 8, 2, 606,  0.315471
300, 9, 0, 575,  0.136025
310, 0, 1, 554,  0.322006
310, 1, 4, 586,  0.534772
310, 2, 1, 600,  0.284953
310, 3, 2, 605,  0.369053
310, 4, 0, 644,  0.146415
310, 5, 0, 621,  0.182118
310, 6, 0, 562,  0.180230
310, 7, 0, 586,  0.155427
310, 8, 0, 509,  0.158910
310, 9, 0, 630,  0.158500
320, 0, 0, 671,  0.156791
320, 1, 0, 620,  0.232833
320, 2, 2, 645,  0.343198
320, 3, 0, 517,  0.161357
320, 4, 2, 564,  0.317464
320, 5, 1, 602,  0.251853
320, 6, 0, 627,  0.262718
320, 7, 0, 614,  0.164811
320, 8, 0, 613,  0.206597
320, 9, 2, 618,  0.325834
330, 0, 0, 644,  0.319709
330, 1, 0, 608,  0.222697
330, 2, 0, 594,  0.192827
330, 3, 0, 591,  0.339467
330, 4, 0, 637,  0.252998
330, 5, 1, 692,  0.303563
330, 6, 1, 633,  0.424806
330, 7, 2, 646,  0.348082
330, 8, 0, 600,  0.233080
330, 9, 1, 584,  0.289735
340, 0, 0, 603,  0.277491
340, 1, 0, 697,  0.203502
340, 2, 0, 578,  0.163425
340, 3, 1, 612,  0.314608
340, 4, 4, 636,  0.792765
340, 5, 6, 713,  0.734633
340, 6, 1, 613,  0.366240
340, 7, 0, 602,  0.215153
340, 8, 2, 657,  0.561219
340, 9, 1, 648,  0.311153
350, 0, 0, 664,  0.220180
350, 1, 1, 624,  0.334561
350, 2, 0, 690,  0.221639
350, 3, 2, 632,  0.390050
350, 4, 0, 585,  0.180662
350, 5, 0, 665,  0.231579
350, 6, 0, 641,  0.264026
350, 7, 0, 674,  0.251572
350, 8, 1, 702,  0.283855
350, 9, 1, 648,  0.316152
360, 0, 4, 669,  0.556514
360, 1, 0, 708,  0.215938
360, 2, 2, 699,  0.370604
360, 3, 1, 687,  0.370507
360, 4, 0, 709,  0.200687
360, 5, 1, 705,  0.285790
360, 6, 1, 622,  0.347125
360, 7, 0, 643,  0.184589
360, 8, 0, 618,  0.257464
360, 9, 0, 722,  0.235601
370, 0, 2, 713,  0.436542
370, 1, 0, 687,  0.194093
370, 2, 2, 792,  0.419950
370, 3, 1, 600,  0.372904
370, 4, 0, 654,  0.235563
370, 5, 1, 734,  0.347597
370, 6, 0, 699,  0.174836
370, 7, 1, 773,  0.269572
370, 8, 1, 662,  0.403781
370, 9, 1, 686,  0.365541
380, 0, 4, 728,  0.865186
380, 1, 0, 763,  0.187562
380, 2, 0, 733,  0.192241
380, 3, 0, 774,  0.219830
380, 4, 2, 784,  0.485899
380, 5, 0, 753,  0.205074
380, 6, 2, 739,  0.500872
380, 7, 4, 688,  1.170920
380, 8, 0, 677,  0.336943
380, 9, 0, 786,  0.240071
390, 0, 2, 716,  0.520167
390, 1, 0, 754,  0.196644
390, 2, 0, 718,  0.357029
390, 3, 0, 808,  0.190595
390, 4, 1, 755,  0.387893
390, 5, 0, 789,  0.210373
390, 6, 0, 818,  0.335731
390, 7, 2, 724,  0.401063
390, 8, 0, 821,  0.206355
390, 9, 0, 800,  0.408028
400, 0, 0, 771,  0.206479
400, 1, 2, 774,  0.561514
400, 2, 0, 722,  0.315674
400, 3, 0, 777,  0.217876
400, 4, 0, 803,  0.491690
400, 5, 1, 707,  0.869367
400, 6, 0, 818,  0.681973
400, 7, 2, 787,  1.392456
400, 8, 0, 827,  0.668598
400, 9, 0, 818,  0.678824
410, 0, 0, 743,  0.639617
410, 1, 0, 802,  0.605577
410, 2, 1, 792,  0.902250
410, 3, 0, 775,  0.550444
410, 4, 0, 718,  0.614236
410, 5, 0, 807,  0.283591
410, 6, 2, 857,  0.526703
410, 7, 0, 768,  0.355816
410, 8, 0, 747,  0.217273
410, 9, 0, 729,  0.220439
420, 0, 16, 809,  2.278254
420, 1, 0, 748,  0.230517
420, 2, 1, 805,  0.318182
420, 3, 0, 786,  0.366430
420, 4, 0, 750,  0.417530
420, 5, 0, 860,  0.219248
420, 6, 0, 833,  0.278127
420, 7, 0, 771,  0.229820
420, 8, 1, 770,  0.372979
420, 9, 2, 836,  0.572870
430, 0, 0, 855,  0.195765
430, 1, 2, 799,  0.470435
430, 2, 0, 754,  0.226969
430, 3, 0, 812,  0.269130
430, 4, 0, 870,  0.267829
430, 5, 0, 916,  0.260138
430, 6, 0, 810,  0.206338
430, 7, 2, 937,  0.612758
430, 8, 0, 844,  0.245891
430, 9, 0, 796,  0.189003
440, 0, 0, 878,  0.246818
440, 1, 30, 847,  4.232176
440, 2, 0, 868,  0.290465
440, 3, 0, 873,  0.220413
440, 4, 0, 845,  0.308367
440, 5, 1, 847,  0.415503
440, 6, 0, 880,  0.214943
440, 7, 2, 895,  0.631858
440, 8, 0, 868,  0.243380
440, 9, 1, 873,  0.457151
450, 0, 0, 828,  0.223246
450, 1, 0, 792,  0.203073
450, 2, 2, 865,  0.564573
450, 3, 0, 903,  0.222963
