# BENCHMARK CONTROLLABILITY: 26-Nov-24 09 p=0.1
3, 0, 0, 0, 0, 0.064190, 0.113202
3, 1, 0, 0, 2, 0.111959, 0.101164
3, 2, 0, 0, 1, 0.060728, 0.105591
3, 3, 0, 0, 0, 0.073793, 0.129315
3, 4, 0, 1, 3, 0.078031, 0.130302
3, 5, 0, 0, 1, 0.084518, 0.098382
3, 6, 0, 0, 0, 0.057960, 0.114174
3, 7, 0, 0, 0, 0.126258, 0.118737
3, 8, 0, 0, 0, 0.070690, 0.118681
3, 9, 0, 0, 0, 0.079701, 0.113633
4, 0, 0, 0, 0, 0.074660, 0.122098
4, 1, 0, 0, 1, 0.103812, 0.142031
4, 2, 0, 0, 6, 0.125793, 0.168321
4, 3, 0, 0, 6, 0.090249, 0.106468
4, 4, 0, 0, 3, 0.096249, 0.181425
4, 5, 1, 1, 1, 0.186671, 0.253650
4, 6, 0, 1, 4, 0.098713, 0.267876
4, 7, 0, 0, 3, 0.082168, 0.140152
4, 8, 0, 0, 1, 0.091870, 0.141130
4, 9, 2, 1, 3, 0.224780, 0.191820
5, 0, 0, 0, 4, 0.178523, 0.296412
5, 1, 2, 3, 4, 0.184775, 0.430788
5, 2, 0, 0, 4, 0.104056, 0.172298
5, 3, 0, 0, 4, 0.091260, 0.261436
5, 4, 2, 1, 5, 0.266418, 0.238069
5, 5, 0, 1, 3, 0.141169, 0.236377
5, 6, 0, 0, 2, 0.093317, 0.218671
5, 7, 1, 1, 3, 0.214080, 0.308700
5, 8, 0, 0, 5, 0.137396, 0.228736
5, 9, 0, 0, 4, 0.109136, 0.266528
6, 0, 0, 0, 7, 0.135019, 0.631710
6, 1, 1, 1, 2, 0.221660, 0.369236
6, 2, 0, 1, 6, 0.158645, 0.433242
6, 3, 2, 2, 2, 0.221114, 0.382447
6, 4, 2, 2, 5, 0.280805, 0.726675
6, 5, 2, 2, 4, 0.288987, 0.656613
6, 6, 0, 0, 5, 0.294624, 0.331276
6, 7, 0, 0, 3, 0.158868, 0.372468
